"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LRMDA",2.75855793517192e-160,0.888672363195256,0.497,0.39,4.83740719511749e-156
"IL6R",2.92357665118184e-160,0.319445188317437,0.421,0.269,5.12678401551247e-156
"LTB",3.00446040090366e-160,0.358972197554647,0.47,0.67,5.26862175902467e-156
"CAMLG",5.17577628028526e-160,0.287986310581848,0.424,0.276,9.07624128510824e-156
"BIRC3",5.20318942862531e-160,0.526665649742647,0.59,0.455,9.12431298203735e-156
"ERN1",5.78297354010373e-160,0.943712962420931,0.583,0.456,1.01410223999259e-155
"HNRNPUL1",5.91554891074495e-160,0.285181459110457,0.598,0.441,1.03735065698824e-155
"AIP",6.85713267576115e-160,0.271796023192803,0.38,0.24,1.20246678602148e-155
"NBPF26",9.48698948002947e-160,0.308105652687426,0.302,0.174,1.66363847521797e-155
"RTN3",9.88202101098444e-160,0.312367693262768,0.57,0.424,1.73291120448623e-155
"TSHZ3",1.48193542468684e-159,0.256010443171353,0.147,0.057,2.59872196073085e-155
"SEC14L1",2.35814526025122e-159,0.517229821876026,0.669,0.551,4.13524352837653e-155
"NCF4",2.64803057274668e-159,0.321294284321176,0.332,0.201,4.64358641236858e-155
"NHP2",2.76877970372639e-159,0.299117537157452,0.394,0.25,4.85533208845459e-155
"TMED4",2.8557478078011e-159,0.426491090840036,0.433,0.299,5.00783935576001e-155
"STRAP",4.77915615614763e-159,0.269053618885892,0.49,0.336,8.38072823542048e-155
"SYF2",7.17632938753141e-159,0.276668898205985,0.634,0.481,1.25844112139751e-154
"KDM7A",8.91330606158732e-159,0.400150391289488,0.51,0.369,1.56303735095995e-154
"PA2G4",9.55705577496499e-159,0.306244436628509,0.591,0.429,1.67592530069786e-154
"MGMT",1.01964868948313e-158,0.721163835946064,0.433,0.296,1.78805594187762e-154
"P2RX4",1.17312118507198e-158,0.426793746650311,0.43,0.29,2.05718531014223e-154
"KLRD1",1.59136439441867e-158,-0.358481745314387,0.145,0.305,2.79061660205258e-154
"MCM3AP",1.87984815339533e-158,0.267601021872426,0.44,0.287,3.29650172179406e-154
"NETO2",2.43900622604935e-158,0.258027141438164,0.135,0.05,4.27704131800014e-154
"DNAJC8",4.05964334539568e-158,0.331698959719343,0.633,0.484,7.11899057048587e-154
"SGPL1",4.8387916487746e-158,0.370395180986189,0.326,0.194,8.48530503529114e-154
"MEGF9",5.77920364818222e-158,0.891152157886196,0.442,0.316,1.01344115174523e-153
"TAGLN2",5.92667703416751e-158,0.569471991784156,0.665,0.553,1.03930208471161e-153
"TM9SF3",6.40733172819827e-158,0.275407675886164,0.688,0.533,1.12358969185685e-153
"HGSNAT",8.6449394560699e-158,0.297467081097365,0.379,0.235,1.51597658301642e-153
"ARMH3",1.56211982419851e-157,0.32979134270402,0.556,0.404,2.7393333237145e-153
"PITPNB",1.95896150605314e-157,0.316866306915675,0.567,0.412,3.43523489701478e-153
"RILPL2",4.24213956226991e-157,0.524179648159122,0.568,0.441,7.43901593639651e-153
"FUCA2",5.91482058820831e-157,0.43355612639157,0.328,0.202,1.03722293834821e-152
"LYPLA1",1.11829371120221e-156,0.26914399686428,0.585,0.432,1.9610398519642e-152
"CLPTM1",1.29057054836385e-156,0.271570764779912,0.341,0.203,2.26314451361085e-152
"TBC1D1",1.61155204247696e-156,0.325260861862956,0.566,0.415,2.82601766168759e-152
"TBC1D12",2.01601567505048e-156,0.271592247791202,0.225,0.111,3.53528508776852e-152
"TFG",2.40610633020004e-156,0.289920546373106,0.494,0.343,4.2193480606388e-152
"STK17A",2.41764775670657e-156,-0.77080627310052,0.499,0.628,4.23958710616064e-152
"USP12",7.02381495622619e-156,0.359462537551209,0.497,0.344,1.23169619072383e-151
"NFX1",8.69073202982899e-156,0.294575395530348,0.499,0.346,1.52400676875081e-151
"DOCK9",1.07704390920231e-155,-0.584020549752364,0.149,0.285,1.88870419917716e-151
"SIPA1L3",1.32138526348579e-155,0.442946275593861,0.538,0.406,2.31718119804869e-151
"WDR45",1.45067791537215e-155,0.265110110218052,0.268,0.147,2.54390879239661e-151
"OXR1",1.67658291295777e-155,0.312356709279209,0.534,0.38,2.94005579616274e-151
"ATP6V1H",1.9979814597786e-155,0.333106636957269,0.513,0.359,3.50366028786775e-151
"RPS4Y1",2.09382658603293e-155,-0.354892484724354,0.128,0.276,3.67173430126735e-151
"UNC119",2.55245376358354e-155,0.266764486728447,0.261,0.141,4.4759829198201e-151
"UBA5",3.01148254229633e-155,0.339278115272995,0.329,0.199,5.28093578617084e-151
"SLC11A2",3.37927008817733e-155,0.438817004074737,0.45,0.312,5.92588802662777e-151
"GART",7.22592592598988e-155,0.275378353452563,0.378,0.235,1.26713837038158e-150
"NOP58",7.69633859301199e-155,0.285640377348002,0.537,0.384,1.34962993567058e-150
"CCND3",1.25891023139058e-154,0.474631243770959,0.678,0.569,2.20762498176653e-150
"DYNLRB1",1.7470843559556e-154,0.268623405117159,0.419,0.274,3.06368712660373e-150
"SOX4",1.80659081566133e-154,0.760897197487095,0.302,0.179,3.16803765434371e-150
"FCGR3B",2.14667550966614e-154,-0.395085090839711,0.048,0.16,3.76441017375054e-150
"MAP3K3",2.52240040342738e-154,0.408009845403491,0.448,0.306,4.42328134745026e-150
"IL10RB",2.822584689326e-154,0.252438337226638,0.319,0.189,4.94968451120208e-150
"KLRF2",1.33583396876196e-153,-0.340344728139881,0.06,0.176,2.34251844762097e-149
"PPP2CB",1.89699854587025e-153,0.260186869630579,0.353,0.214,3.32657665003806e-149
"MRTFA",3.66460494984697e-153,0.57343652869437,0.678,0.56,6.42625124005165e-149
"POLR2G",3.99380290001279e-153,0.300939505974119,0.398,0.256,7.00353276546243e-149
"CAST",4.37441894700045e-153,0.273548457820193,0.725,0.595,7.67098106545999e-149
"MED13L",5.5142065262534e-153,0.485407433451682,0.882,0.821,9.66971256443796e-149
"CX3CR1",6.70740433249145e-153,0.323874755571743,0.178,0.08,1.1762104237457e-148
"TIPARP",8.49606342758084e-153,0.350641867473738,0.339,0.207,1.48986968266058e-148
"LITAF",8.67456016945144e-153,0.361369577196664,0.7,0.548,1.521170871315e-148
"UGP2",8.68137430605014e-153,0.296356023174779,0.571,0.416,1.52236579830895e-148
"HMGB1",1.2287527961148e-152,0.325905924670817,0.855,0.758,2.15474090326691e-148
"LARP4B",1.24278865502961e-152,0.332045403128531,0.656,0.523,2.17935418545992e-148
"MVP",1.68175087637431e-152,0.292773741023984,0.427,0.283,2.94911833680999e-148
"SIRPA",1.83451027866588e-152,0.401668902777832,0.371,0.236,3.21699722466849e-148
"PIK3CD",2.49630650452793e-152,-0.611798287990128,0.462,0.599,4.37752308634017e-148
"HILPDA",3.12245885360879e-152,0.962898037060003,0.194,0.094,5.47554384568837e-148
"PDGFC",3.22769298884248e-152,0.391965328128414,0.105,0.034,5.66008242523418e-148
"MYL12A",3.45603651531873e-152,0.443961892886048,0.827,0.733,6.06050563326293e-148
"ATG5",3.54887959849757e-152,0.428897219924644,0.541,0.392,6.22331526392534e-148
"PGP",3.70609946447752e-152,0.286075654865946,0.374,0.238,6.49901602090778e-148
"LYZ",3.80288265398802e-152,1.31895559125904,0.623,0.591,6.66873502203338e-148
"INTS10",3.8554557644494e-152,0.290999969908412,0.399,0.258,6.76092722853846e-148
"GABPB1",4.02039453917677e-152,0.332063668537082,0.548,0.396,7.05016386390039e-148
"FKBP14",4.72927668875496e-152,0.260768309426133,0.184,0.085,8.29325960140071e-148
"SDC4",4.80980162026693e-152,0.287967060837152,0.153,0.063,8.43446812130009e-148
"ASAH1",6.58275751723884e-152,0.275553956321576,0.638,0.497,1.154352358223e-147
"MRPS10",6.60834711935619e-152,0.257809199627249,0.351,0.215,1.1588397508503e-147
"PSMD14",8.89338913999372e-152,0.277336483849961,0.472,0.318,1.5595447195893e-147
"SH3GLB1",1.02070211791301e-151,0.308610785240337,0.669,0.526,1.78990323397225e-147
"MRFAP1",1.64859496136604e-151,0.266376447783893,0.494,0.345,2.89097612425148e-147
"GLIPR1",2.12413641108781e-151,0.344608735433303,0.517,0.375,3.72488561048359e-147
"SRP19",2.24303904382831e-151,0.330283422858277,0.506,0.363,3.93339326725732e-147
"TCIRG1",2.68806540603816e-151,0.353968446433327,0.523,0.39,4.71379149602851e-147
"PGM3",2.8792330937826e-151,0.390413973290458,0.236,0.127,5.04902315325717e-147
"EXOC4",3.15548284291344e-151,0.327764190823785,0.756,0.647,5.53345471333302e-147
"TOMM22",3.65346729907752e-151,0.263948884304769,0.382,0.243,6.40672025566233e-147
"PTGS2",3.90824369368459e-151,2.31954006324803,0.346,0.222,6.85349614124529e-147
"EIF1B",4.72509083963798e-151,0.311279780102295,0.538,0.391,8.28591929638916e-147
"PPP1R7",5.36468199527699e-151,0.260181004595395,0.462,0.313,9.40750634691772e-147
"LPCAT2",5.39881645352736e-151,0.459468048084012,0.303,0.18,9.46736453290558e-147
"DRAP1",7.74243553921946e-151,0.355864182662937,0.616,0.46,1.35771349615752e-146
"MRPL3",8.77597372944005e-151,0.310909947855794,0.445,0.301,1.53895475319461e-146
"PPFIA1",9.24425784264067e-151,0.320574778112194,0.529,0.38,1.62107305528547e-146
"SYNE3",1.02344554222964e-150,0.275035618107777,0.332,0.198,1.7947141028539e-146
"MATN2",1.07105363736293e-150,-0.316379913927537,0.052,0.161,1.87819965847963e-146
"VPS51",1.66751980283942e-150,0.281683048039332,0.431,0.288,2.9241627262592e-146
"HMGN3",2.51243764763267e-150,0.405421199318047,0.602,0.469,4.40581065888865e-146
"CCNC",4.45532383546118e-150,0.363860482556761,0.475,0.331,7.81285587786472e-146
"PARP9",4.45766589066943e-150,0.296509282992861,0.425,0.28,7.81696290587791e-146
"RBBP4",5.36339484811931e-150,0.258189415965364,0.583,0.434,9.40524920566202e-146
"SERPINB6",8.48145063623107e-150,0.319693542801395,0.45,0.31,1.48730718356948e-145
"ANTKMT",9.91003281774834e-150,0.297587495621156,0.391,0.256,1.73782335492035e-145
"TNFAIP2",1.39719429707771e-149,0.550758166214735,0.417,0.29,2.45011991935547e-145
"HK1",1.8784855765908e-149,0.313885398789009,0.513,0.363,3.29411230710963e-145
"USP48",2.14920686376591e-149,0.488444936639294,0.554,0.418,3.7688491562999e-145
"KIF5B",2.82355666363733e-149,0.26223519395392,0.644,0.492,4.95138896535442e-145
"PSMG2",3.17656747123893e-149,0.26238963527998,0.464,0.316,5.57042871756458e-145
"ABHD6",4.46517465494643e-149,0.254819239558385,0.185,0.085,7.83013027491405e-145
"CASP4",4.78089949430261e-149,0.300118760998861,0.645,0.499,8.38378535320905e-145
"TRMT112",5.19218682762375e-149,0.423173795808679,0.603,0.48,9.10501882092101e-145
"ICAM3",7.77599635989961e-149,0.547671614818073,0.54,0.422,1.363598721672e-144
"GORASP2",8.19783795241234e-149,0.300061422899053,0.389,0.251,1.43757286333503e-144
"TRPS1",8.28711185695407e-149,0.476768768582372,0.508,0.376,1.45322793523547e-144
"MAP3K1",1.02933181576043e-148,0.345711223441206,0.611,0.477,1.80503627211749e-144
"PFKFB3",1.17403774216031e-148,0.933879235160939,0.6,0.484,2.05879258465232e-144
"NEK6",1.43900721894972e-148,0.281099166114345,0.319,0.189,2.52344305915023e-144
"UFSP2",1.49318392619827e-148,0.291971564045051,0.287,0.166,2.61844733298128e-144
"ESR2",1.89328771568471e-148,0.261379068541988,0.185,0.085,3.32006933822471e-144
"AKR7A2",2.07312233379701e-148,0.258283046133754,0.334,0.203,3.63542732454644e-144
"CYP2E1",4.15237709327417e-148,-0.301300775216134,0.038,0.139,7.28160847076558e-144
"CSF2RB",4.52719268474066e-148,0.309701247836132,0.346,0.211,7.93888509196121e-144
"SSB",5.73278420915272e-148,0.250088724963876,0.542,0.383,1.00530103891702e-143
"CCDC50",8.62460547199541e-148,0.600152818910358,0.412,0.274,1.51241081556911e-143
"DNAJC1",1.2902520004405e-147,0.506727029994494,0.618,0.485,2.26258590797245e-143
"QPCT",1.81963524538151e-147,0.461308057842547,0.239,0.129,3.19091236630101e-143
"GPR107",1.91568895882358e-147,0.282943595543714,0.46,0.313,3.35935215819303e-143
"ODR4",2.7440584951942e-147,0.25079356216056,0.371,0.231,4.81198097717255e-143
"NCKAP1L",4.29733199630766e-147,0.30616444573987,0.599,0.456,7.53580138872511e-143
"TAOK1",4.55235694936025e-147,0.337564352458058,0.695,0.568,7.98301314639813e-143
"RAB7A",5.3017700910029e-147,0.411277684562755,0.807,0.689,9.29718403158269e-143
"ZEB1",9.00296701556392e-147,-0.474391232155571,0.439,0.608,1.57876029584929e-142
"ARL4A",1.10421844469955e-146,0.279689355629862,0.227,0.119,1.93635746462514e-142
"SLC35E3",1.18417632711079e-146,0.388888238892581,0.323,0.197,2.07657160722148e-142
"DYM",1.18632268753497e-146,0.29997187689081,0.69,0.546,2.08033546486133e-142
"LCK",2.34697869389284e-146,-0.372362927331211,0.208,0.358,4.11566183761048e-142
"BNIP3L",2.37863619123667e-146,0.678767334878609,0.594,0.457,4.17117642495262e-142
"SH3BP5",3.89898490898072e-146,0.29801126342179,0.524,0.369,6.8372599363886e-142
"CHRM3",4.97706142260005e-146,-0.388559382026119,0.067,0.18,8.72777491067145e-142
"TMEM230",4.98470401249115e-146,0.277461274166038,0.514,0.365,8.74117695630448e-142
"VPS36",6.97747178300179e-146,0.315185746121294,0.528,0.382,1.22356945186719e-141
"CELF2",8.41983169831706e-146,0.637947307848667,0.818,0.775,1.47650168661688e-141
"DHRS3",9.96474525276237e-146,-0.333880816840776,0.112,0.239,1.74741772752441e-141
"PLEKHM2",1.63087431218172e-145,0.290578858316588,0.424,0.283,2.85990119384186e-141
"RGS19",3.09464215839693e-145,0.315454798411765,0.431,0.294,5.42676448896486e-141
"TNFSF4",3.19701292303359e-145,-0.292935010537091,0.062,0.174,5.6062818618317e-141
"MX2",3.74100682587651e-145,0.4640165346675,0.396,0.263,6.56022956985705e-141
"FCHSD2",4.5986725278197e-145,0.644366435843963,0.768,0.719,8.06423214478463e-141
"RAB2A",5.38985895822216e-145,0.283461513726007,0.759,0.635,9.45165666913839e-141
"ECI1",5.71791953820654e-145,0.265293258881754,0.303,0.181,1.0026943702199e-140
"HERC5",6.36719246532056e-145,0.275281030050193,0.228,0.118,1.11655087071861e-140
"GSTK1",8.01073229699011e-145,0.277632244170843,0.554,0.405,1.40476201560019e-140
"SDCCAG8",9.0985966403138e-145,0.255310499026097,0.605,0.451,1.59552990684543e-140
"DECR1",1.00631449494823e-144,0.292481326789518,0.579,0.432,1.76467309834122e-140
"CSNK2A1",1.71197364849426e-144,0.26733587865464,0.551,0.403,3.00211698999953e-140
"ST18",1.88135999960207e-144,0.504290338146919,0.108,0.037,3.29915289530218e-140
"FNDC3B",1.97872496277653e-144,0.574052772507431,0.785,0.731,3.46989209472493e-140
"SUCLG1",2.24883137537891e-144,0.264052672098062,0.415,0.273,3.94355069986446e-140
"TNIP2",6.33533603086863e-144,0.300572720678955,0.33,0.204,1.11096452637312e-139
"OAT",7.96778255185959e-144,0.264901487605177,0.254,0.138,1.3972303482941e-139
"ATG3",8.40446547990903e-144,0.307891927183756,0.518,0.379,1.47380706655685e-139
"GSPT1",8.99337023335454e-144,0.256235966383815,0.534,0.379,1.57707740412105e-139
"DIAPH2",1.06139151954893e-143,0.5372562214771,0.637,0.53,1.86125616868101e-139
"SAR1A",1.28357454149259e-143,0.25630212912048,0.473,0.328,2.25087631596141e-139
"SYNJ1",1.49542623834431e-143,0.353832633072245,0.403,0.268,2.62237945156058e-139
"RUFY1",2.3535171087664e-143,0.297146186085044,0.481,0.34,4.12712760193276e-139
"LPAR1",2.4153633654744e-143,-0.458982723702931,0.16,0.299,4.23558119769591e-139
"SUGT1",2.56282295624838e-143,0.266549094463713,0.464,0.317,4.49416633607715e-139
"ERICH1",3.44627417450019e-143,0.275773933523954,0.532,0.379,6.04338639240353e-139
"UBE2R2",4.71557223134486e-143,0.304240328839026,0.694,0.567,8.26922746488635e-139
"SPEF2",8.21679453942542e-143,-0.391717943931365,0.088,0.206,1.44089709043364e-138
"LHFPL6",9.09826202687854e-143,0.4577183544608,0.104,0.035,1.59547122903342e-138
"UNC5C",9.60179510014073e-143,-0.506433807986048,0.051,0.158,1.68377078876068e-138
"ARCN1",9.91072061699915e-143,0.255604020848156,0.463,0.319,1.73794396739697e-138
"STK3",1.58271527899802e-142,0.258016071099741,0.562,0.414,2.77544951325092e-138
"ITGAV",1.69105416191352e-142,0.457972550560115,0.309,0.188,2.96543257833155e-138
"ARF3",2.03049921556998e-142,0.278341298624342,0.378,0.244,3.56068342442352e-138
"SFT2D2",3.08130026871431e-142,0.336001167524517,0.435,0.299,5.40336815121742e-138
"HNRNPAB",4.24265895751658e-142,0.293080841928473,0.538,0.388,7.43992674790107e-138
"OSBPL1A",8.49256751244183e-142,0.291087213570986,0.179,0.083,1.4892566389818e-137
"YPEL5",1.22156857577169e-141,0.417994835804643,0.549,0.42,2.14214265447323e-137
"CELF1",1.51968257857862e-141,0.31144778844902,0.71,0.583,2.66491536979546e-137
"TDG",1.86396201677869e-141,0.257209551499514,0.445,0.299,3.26864379262311e-137
"STARD4",1.91556168187354e-141,0.251183565335882,0.232,0.122,3.35912896533344e-137
"BCL11A",2.0256124812589e-141,0.402036629647821,0.285,0.166,3.55211404713561e-137
"LILRB3",2.34043757939534e-141,0.420391290287664,0.308,0.192,4.10419133922768e-137
"IGF2BP2",3.44067654002487e-141,0.301586338137369,0.203,0.101,6.03357038058761e-137
"ERC1",4.20852965819076e-141,0.272488776057582,0.657,0.521,7.38007760860332e-137
"SEPTIN9",4.41232572543171e-141,0.451299863484561,0.722,0.605,7.73745439211704e-137
"SH3BP2",5.54596568761563e-141,0.383759545836053,0.434,0.31,9.72540542980277e-137
"ANAPC5",6.25473018100609e-141,0.298864580169562,0.553,0.414,1.09682948454123e-136
"CHURC1",8.18743340997686e-141,0.27170157293443,0.611,0.467,1.43574832277354e-136
"MARK3",8.59416734710875e-141,0.253082677024065,0.743,0.604,1.50707318598899e-136
"ERCC1",1.21363316179824e-140,0.297434352424534,0.491,0.351,2.1282271125294e-136
"ATG4C",1.23078672912541e-140,0.262987778707387,0.332,0.202,2.15830760819431e-136
"PRNP",1.36022322994195e-140,0.318923056687802,0.395,0.259,2.3852874560262e-136
"HCST",2.12985813918879e-140,0.408539589815,0.627,0.508,3.73491923288145e-136
"SNRNP70",2.40037051478719e-140,0.272180312948936,0.557,0.413,4.20928973473081e-136
"BASP1",6.19598857709458e-140,0.522697466283975,0.556,0.433,1.08652855687931e-135
"SRGN",7.9230858765331e-140,0.573623784611248,0.937,0.915,1.38939233930885e-135
"SLC44A1",1.00895985048498e-139,0.461168213169708,0.404,0.276,1.76931199381047e-135
"LSM4",2.32408138972225e-139,0.293195148451359,0.44,0.3,4.07550912501693e-135
"H2AZ2",2.59333200936287e-139,0.295028824149166,0.626,0.489,4.54766701161873e-135
"NFATC2IP",5.39923289316008e-139,0.26754429488454,0.487,0.342,9.46809480144552e-135
"MLXIP",6.09939270040226e-139,0.321877898839988,0.47,0.332,1.06958950394254e-134
"XRN1",6.3374628995702e-139,0.34674799249628,0.706,0.563,1.11133749406863e-134
"RANBP17",7.25248706818616e-139,-0.402418976524147,0.08,0.196,1.27179613227712e-134
"BTBD7",8.87087675321792e-139,0.349024166003719,0.55,0.409,1.5555969474443e-134
"RGS6",9.69695391081054e-139,-0.253658494982917,0.042,0.141,1.70045783779974e-134
"CHMP4A",9.89981704473765e-139,0.262415636178583,0.51,0.366,1.73603191696519e-134
"NOSIP",1.13850564307586e-138,0.254995559468856,0.389,0.253,1.99648349569783e-134
"POLR2I",1.35100364147509e-138,0.296498731238181,0.374,0.247,2.36911998569072e-134
"TRIM22",1.35249942049065e-138,0.378672156360238,0.534,0.404,2.37174298377241e-134
"KLRC2",1.48290062407985e-138,-0.465601695465326,0.102,0.229,2.60041453438642e-134
"ITM2B",1.65159439172378e-138,0.352264265380134,0.884,0.812,2.89623592532681e-134
"MFN1",1.95014507744406e-138,0.294706331362604,0.4,0.266,3.4197744078059e-134
"ELOVL7",2.53503998089604e-138,0.34001089019954,0.1,0.033,4.44544611049929e-134
"IL18RAP",6.00738780350503e-138,-0.362623798337519,0.15,0.285,1.05345552522264e-133
"EDEM1",6.62174570365071e-138,0.253889359308157,0.433,0.297,1.16118932659219e-133
"PPP1R9A",6.72503632271846e-138,-0.471942513345386,0.123,0.254,1.17930236955191e-133
"ABRACL",7.22452114857864e-138,0.341745353950796,0.57,0.428,1.26689202861475e-133
"NF1",8.14691942110157e-138,0.448470866329598,0.64,0.515,1.42864378968437e-133
"BAX",1.03596227431496e-137,0.292859784072169,0.47,0.332,1.81666344423872e-133
"NR4A1",1.22882519054663e-137,0.453061532991758,0.244,0.136,2.15486785414257e-133
"COMMD1",2.42426490568753e-137,0.264369423174523,0.555,0.407,4.25119093861365e-133
